*------------------------------------*
NEWD!P!0!templateshirt.JPG!skinAlan.jpg!shortsblue.jpg!shoesgreen.jpg!Alan.jpg!(41.442863, 4.0, -3.4252815)
NEWD!A!1!shirtyellowbob.jpg!skinBob.jpg!shortsblue.jpg!shoesgreen.jpg!Bob.jpg!(5.1782646, 4.0, -2.4962654)
NEWD!A!2!shirtyellowcarl.jpg!skinCarl.jpg!shortsblue.jpg!shoesgreen.jpg!Carl.jpg!(-18.152615, 4.0, 1.1153564)
NEWD!A!3!shirtyellowalan.jpg!skinAlan.jpg!shortsblue.jpg!shoesgreen.jpg!Alan.jpg!(-7.595375, 4.0, -19.452581)
NEWD!A!4!templateshirt.JPG!skinBob.jpg!shortsblue.jpg!shoesgreen.jpg!Bob.jpg!(30.006912, 4.0, -25.468725)
0$B(0.0, -4.1499996, 0.0)$0P$(41.442863, 4.0, -3.4252815)$270.0$0$0$1A$(5.1782646, 4.0, -2.4962654)$91.46747$0$1$2A$(-18.152615, 4.0, 1.1153564)$94.69237$0$1$3A$(-7.595375, 4.0, -19.452581)$72.23628$0$0$4A$(30.006912, 4.0, -25.468725)$281.0584$0$1$
NEWD!N!5!templateshirt.JPG!skin1.jpg!shortsblue.jpg!shoesgreen.jpg!Bob.jpg!(22.941164, 5.0, -6.5546837)
1$B(41.5786, 3.0354393, -4.950614)$0P$(41.448154, 4.0784693, -3.4252815)$270.0$0$0$1A$(5.2219877, 4.0155735, -2.4988227)$91.46747$0$1$2A$(-18.114998, 4.0156097, 1.0930154)$104.69237$0$1$3A$(-7.595378, 4.0156164, -19.45258)$82.23628$0$0$4A$(29.940952, 3.997275, -25.45905)$291.0584$0$1$5N$(22.941164, 5.0, -6.5546837)$0.0$leftShoulderJoint:(0.0, 0.0, 0.0, 1.0);leftElbowJoint:(0.0, 0.0, 0.0, 1.0);rightShoulderJoint:(0.0, 0.0, 0.0, 1.0);rightElbowJoint:(0.0, 0.0, 0.0, 1.0);$0$
1516$B(41.583897, 3.1141326, -4.950614)$0P$(41.44816, 4.0787163, -3.4252815)$270.0$0$0$1A$(32.55104, 4.077756, -4.0979333)$91.46747$0$1$2A$(8.259288, 4.0665984, -5.8007364)$80.11434$0$1$3A$(15.23099, 4.064681, -10.410683)$48.306896$0$1$4A$(15.982147, 4.0771475, -3.6117222)$344.26172$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.028570656, 0.9060665, -0.4214507, -0.024628125);leftElbowJoint:(0.38942447, 0.48059285, -0.019644221, 0.7854892);rightShoulderJoint:(-0.032480333, 0.9553589, 0.25739428, -0.14135934);rightElbowJoint:(0.027208783, 0.29156917, 6.605326E-4, 0.95616245);$0$
1517$B(41.583897, 3.1141555, -4.950614)$0P$(41.44816, 4.0787163, -3.4252815)$270.0$0$0$1A$(32.55104, 4.077756, -4.0979333)$91.46747$0$1$2A$(8.259288, 4.0665984, -5.8007364)$80.11434$0$1$3A$(15.23099, 4.064681, -10.410683)$48.306896$0$1$4A$(15.982147, 4.0771475, -3.6117222)$345.5189$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.028570656, 0.9060665, -0.4214507, -0.024628125);leftElbowJoint:(0.38942447, 0.48059285, -0.019644221, 0.7854892);rightShoulderJoint:(-0.032480333, 0.9553589, 0.25739428, -0.14135934);rightElbowJoint:(0.027208783, 0.29156917, 6.605326E-4, 0.95616245);$0$
1518$B(41.583897, 3.1141555, -4.950614)$0P$(41.44816, 4.0791535, -3.4252815)$270.0$0$0$1A$(32.613033, 4.0785956, -4.101485)$91.46747$0$1$2A$(8.317548, 4.069012, -5.7855444)$78.86682$0$1$3A$(15.277075, 4.061956, -10.36251)$48.306896$0$1$4A$(15.967122, 4.077178, -3.5714707)$346.76642$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.028570656, 0.9060665, -0.4214507, -0.024628125);leftElbowJoint:(0.38942447, 0.48059285, -0.019644221, 0.7854892);rightShoulderJoint:(-0.032480333, 0.9553589, 0.25739428, -0.14135934);rightElbowJoint:(0.027208783, 0.29156917, 6.605326E-4, 0.95616245);$0$
1519$B(41.583897, 3.1145928, -4.950614)$0P$(41.44816, 4.0791535, -3.4252815)$270.0$0$0$1A$(32.613033, 4.0785956, -4.101485)$91.46747$0$1$2A$(8.317548, 4.069012, -5.7855444)$78.86682$0$1$3A$(15.277075, 4.061956, -10.36251)$48.306896$0$1$4A$(15.967122, 4.077178, -3.5714707)$348.0282$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.028570656, 0.9060665, -0.4214507, -0.024628125);leftElbowJoint:(0.38942447, 0.48059285, -0.019644221, 0.7854892);rightShoulderJoint:(-0.032480333, 0.9553589, 0.25739428, -0.14135934);rightElbowJoint:(0.027208783, 0.29156917, 6.605326E-4, 0.95616245);$0$
1520$B(41.583897, 3.1145928, -4.950614)$0P$(41.44816, 4.0791535, -3.4252815)$270.0$0$0$1A$(32.613033, 4.0785956, -4.101485)$91.46747$0$1$2A$(8.317548, 4.069012, -5.7855444)$78.86682$0$1$3A$(15.277075, 4.061956, -10.36251)$48.306896$0$1$4A$(15.967122, 4.077178, -3.5714707)$349.27084$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.028570656, 0.9060665, -0.4214507, -0.024628125);leftElbowJoint:(0.38942447, 0.48059285, -0.019644221, 0.7854892);rightShoulderJoint:(-0.032480333, 0.9553589, 0.25739428, -0.14135934);rightElbowJoint:(0.027208783, 0.29156917, 6.605326E-4, 0.95616245);$0$
1521$B(41.583897, 3.1145928, -4.950614)$0P$(41.44816, 4.0792027, -3.4252815)$270.0$0$0$1A$(32.679585, 4.0758705, -4.1054077)$91.46747$0$1$2A$(8.38184, 4.066287, -5.767908)$78.86682$0$1$3A$(15.318006, 4.065197, -10.319727)$48.306896$0$1$4A$(15.953223, 4.0771246, -3.534276)$350.5222$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.028570656, 0.9060665, -0.4214507, -0.024628125);leftElbowJoint:(0.38942447, 0.48059285, -0.019644221, 0.7854892);rightShoulderJoint:(-0.032480333, 0.9553589, 0.25739428, -0.14135934);rightElbowJoint:(0.027208783, 0.29156917, 6.605326E-4, 0.95616245);$0$
1522$B(41.583897, 3.114642, -4.950614)$0P$(41.44816, 4.0792027, -3.4252815)$270.0$0$0$1A$(32.679585, 4.0758705, -4.1054077)$91.46747$0$1$2A$(8.38184, 4.066287, -5.767908)$78.86682$0$1$3A$(15.318006, 4.065197, -10.319727)$48.306896$0$1$4A$(15.953223, 4.0771246, -3.534276)$351.77222$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.028570656, 0.9060665, -0.4214507, -0.024628125);leftElbowJoint:(0.38942447, 0.48059285, -0.019644221, 0.7854892);rightShoulderJoint:(-0.032480333, 0.9553589, 0.25739428, -0.14135934);rightElbowJoint:(0.027208783, 0.29156917, 6.605326E-4, 0.95616245);$0$
1523$B(41.583897, 3.114642, -4.950614)$0P$(41.44816, 4.0792027, -3.4252815)$270.0$0$0$1A$(32.679585, 4.0758705, -4.1054077)$91.46747$0$1$2A$(8.38184, 4.066287, -5.767908)$78.86682$0$1$3A$(15.318006, 4.065197, -10.319727)$48.306896$0$1$4A$(15.953223, 4.0771246, -3.534276)$353.02423$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.017777009, 0.95142525, -0.30545864, 0.03419082);leftElbowJoint:(0.1441955, 0.400061, -0.004978182, 0.90506023);rightShoulderJoint:(-0.032642882, 0.95956653, 0.23471783, -0.15190141);rightElbowJoint:(0.21029353, 0.12145835, -0.009268356, 0.97001994);$0$
1524$B(41.583897, 3.114642, -4.950614)$0P$(41.44816, 4.0786934, -3.4252815)$270.0$0$0$1A$(32.742153, 4.0763364, -4.1090817)$91.46747$0$1$2A$(8.43964, 4.0687566, -5.7513)$77.61352$0$1$3A$(15.36409, 4.062472, -10.271554)$48.306896$0$1$4A$(15.940554, 4.077191, -3.500386)$354.27753$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.017777009, 0.95142525, -0.30545864, 0.03419082);leftElbowJoint:(0.1441955, 0.400061, -0.004978182, 0.90506023);rightShoulderJoint:(-0.032642882, 0.95956653, 0.23471783, -0.15190141);rightElbowJoint:(0.21029353, 0.12145835, -0.009268356, 0.97001994);$0$
1525$B(41.583897, 3.1141326, -4.950614)$0P$(41.44816, 4.0786934, -3.4252815)$270.0$0$0$1A$(32.742153, 4.0763364, -4.1090817)$91.46747$0$1$2A$(8.43964, 4.0687566, -5.7513)$77.61352$0$1$3A$(15.36409, 4.062472, -10.271554)$48.306896$0$1$4A$(15.940554, 4.077191, -3.500386)$355.52875$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.017777009, 0.95142525, -0.30545864, 0.03419082);leftElbowJoint:(0.1441955, 0.400061, -0.004978182, 0.90506023);rightShoulderJoint:(-0.032642882, 0.95956653, 0.23471783, -0.15190141);rightElbowJoint:(0.21029353, 0.12145835, -0.009268356, 0.97001994);$0$
1526$B(41.583897, 3.1141326, -4.950614)$0P$(41.44816, 4.0787163, -3.4252815)$270.0$0$0$1A$(32.804646, 4.0768476, -4.1127477)$91.46747$0$1$2A$(8.497783, 4.0707765, -5.733885)$77.61352$0$1$3A$(15.405108, 4.065611, -10.22868)$48.306896$0$1$4A$(15.92902, 4.077191, -3.469575)$356.77957$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.017777009, 0.95142525, -0.30545864, 0.03419082);leftElbowJoint:(0.1441955, 0.400061, -0.004978182, 0.90506023);rightShoulderJoint:(-0.032642882, 0.95956653, 0.23471783, -0.15190141);rightElbowJoint:(0.21029353, 0.12145835, -0.009268356, 0.97001994);$0$
1527$B(41.583897, 3.1141555, -4.950614)$0P$(41.44816, 4.0787163, -3.4252815)$270.0$0$0$1A$(32.804646, 4.0768476, -4.1127477)$91.46747$0$1$2A$(8.497783, 4.0707765, -5.733885)$77.61352$0$1$3A$(15.405108, 4.065611, -10.22868)$48.306896$0$1$4A$(15.92902, 4.077191, -3.469575)$358.03256$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.017777009, 0.95142525, -0.30545864, 0.03419082);leftElbowJoint:(0.1441955, 0.400061, -0.004978182, 0.90506023);rightShoulderJoint:(-0.032642882, 0.95956653, 0.23471783, -0.15190141);rightElbowJoint:(0.21029353, 0.12145835, -0.009268356, 0.97001994);$0$
1528$B(41.583897, 3.1141555, -4.950614)$0P$(41.44816, 4.0787163, -3.4252815)$270.0$0$0$1A$(32.804646, 4.0768476, -4.1127477)$91.46747$0$1$2A$(8.497783, 4.0707765, -5.733885)$77.61352$0$1$3A$(15.405108, 4.065611, -10.22868)$48.306896$0$1$4A$(15.92902, 4.077191, -3.469575)$359.2841$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.017777009, 0.95142525, -0.30545864, 0.03419082);leftElbowJoint:(0.1441955, 0.400061, -0.004978182, 0.90506023);rightShoulderJoint:(-0.032642882, 0.95956653, 0.23471783, -0.15190141);rightElbowJoint:(0.21029353, 0.12145835, -0.009268356, 0.97001994);$0$
1529$B(41.583897, 3.1141555, -4.950614)$0P$(41.44816, 4.0791535, -3.4252815)$270.0$0$0$1A$(32.86718, 4.0773196, -4.11641)$91.46747$0$1$2A$(8.551233, 4.0742526, -5.7174373)$76.35825$0$1$3A$(15.451193, 4.0628858, -10.180507)$48.306896$0$1$4A$(15.918712, 4.077277, -3.4420266)$0.53933716$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.017777009, 0.95142525, -0.30545864, 0.03419082);leftElbowJoint:(0.1441955, 0.400061, -0.004978182, 0.90506023);rightShoulderJoint:(-0.032642882, 0.95956653, 0.23471783, -0.15190141);rightElbowJoint:(0.21029353, 0.12145835, -0.009268356, 0.97001994);$0$
1530$B(41.583897, 3.1145928, -4.950614)$0P$(41.44816, 4.0791535, -3.4252815)$270.0$0$0$1A$(32.86718, 4.0773196, -4.11641)$91.46747$0$1$2A$(8.551233, 4.0742526, -5.7174373)$76.35825$0$1$3A$(15.451193, 4.0628858, -10.180507)$48.306896$0$1$4A$(15.918712, 4.077277, -3.4420266)$1.7923043$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.017777009, 0.95142525, -0.30545864, 0.03419082);leftElbowJoint:(0.1441955, 0.400061, -0.004978182, 0.90506023);rightShoulderJoint:(-0.032642882, 0.95956653, 0.23471783, -0.15190141);rightElbowJoint:(0.21029353, 0.12145835, -0.009268356, 0.97001994);$0$
1531$B(41.583897, 3.1145928, -4.950614)$0P$(41.44816, 4.0791535, -3.4252815)$270.0$0$0$1A$(32.86718, 4.0773196, -4.11641)$91.46747$0$1$2A$(8.551233, 4.0742526, -5.7174373)$76.35825$0$1$3A$(15.451193, 4.0628858, -10.180507)$48.306896$0$1$4A$(15.918712, 4.077277, -3.4420266)$3.0437698$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.017777009, 0.95142525, -0.30545864, 0.03419082);leftElbowJoint:(0.1441955, 0.400061, -0.004978182, 0.90506023);rightShoulderJoint:(-0.032642882, 0.95956653, 0.23471783, -0.15190141);rightElbowJoint:(0.21029353, 0.12145835, -0.009268356, 0.97001994);$0$
1532$B(41.583897, 3.1145928, -4.950614)$0P$(41.44816, 4.0792027, -3.4252815)$270.0$0$0$1A$(32.929653, 4.077827, -4.1200533)$91.46747$0$1$2A$(8.610963, 4.0746837, -5.698204)$76.35825$0$1$3A$(15.492294, 4.065932, -10.1375475)$48.306896$0$1$4A$(15.909555, 4.0773115, -3.4175732)$4.296034$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.017777009, 0.95142525, -0.30545864, 0.03419082);leftElbowJoint:(0.1441955, 0.400061, -0.004978182, 0.90506023);rightShoulderJoint:(-0.032642882, 0.95956653, 0.23471783, -0.15190141);rightElbowJoint:(0.21029353, 0.12145835, -0.009268356, 0.97001994);$0$
1533$B(41.583897, 3.114642, -4.950614)$0P$(41.44816, 4.0792027, -3.4252815)$270.0$0$0$1A$(32.929653, 4.077827, -4.1200533)$91.46747$0$1$2A$(8.610963, 4.0746837, -5.698204)$76.35825$0$1$3A$(15.492294, 4.065932, -10.1375475)$48.306896$0$1$4A$(15.909555, 4.0773115, -3.4175732)$5.5476537$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.017777009, 0.95142525, -0.30545864, 0.03419082);leftElbowJoint:(0.1441955, 0.400061, -0.004978182, 0.90506023);rightShoulderJoint:(-0.032642882, 0.95956653, 0.23471783, -0.15190141);rightElbowJoint:(0.21029353, 0.12145835, -0.009268356, 0.97001994);$0$
1534$B(41.583897, 3.114642, -4.950614)$0P$(41.44816, 4.0786934, -3.4252815)$270.0$0$0$1A$(32.991394, 4.07884, -4.123572)$91.46747$0$1$2A$(8.670856, 4.0748506, -5.678347)$75.104645$0$1$3A$(15.538379, 4.0632067, -10.089375)$48.306896$0$1$4A$(15.901605, 4.077388, -3.3963277)$6.8012595$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.017777009, 0.95142525, -0.30545864, 0.03419082);leftElbowJoint:(0.1441955, 0.400061, -0.004978182, 0.90506023);rightShoulderJoint:(-0.032642882, 0.95956653, 0.23471783, -0.15190141);rightElbowJoint:(0.21029353, 0.12145835, -0.009268356, 0.97001994);$0$
1535$B(41.583897, 3.1141326, -4.950614)$0P$(41.44816, 4.0786934, -3.4252815)$270.0$0$0$1A$(32.991394, 4.07884, -4.123572)$91.46747$0$1$2A$(8.670856, 4.0748506, -5.678347)$75.104645$0$1$3A$(15.538379, 4.0632067, -10.089375)$48.306896$0$1$4A$(15.901605, 4.077388, -3.3963277)$8.0535555$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.017777009, 0.95142525, -0.30545864, 0.03419082);leftElbowJoint:(0.1441955, 0.400061, -0.004978182, 0.90506023);rightShoulderJoint:(-0.032642882, 0.95956653, 0.23471783, -0.15190141);rightElbowJoint:(0.21029353, 0.12145835, -0.009268356, 0.97001994);$0$
1536$B(41.583897, 3.1141326, -4.950614)$0P$(41.44816, 4.0786934, -3.4252815)$270.0$0$0$1A$(32.991394, 4.07884, -4.123572)$91.46747$0$1$2A$(8.670856, 4.0748506, -5.678347)$75.104645$0$1$3A$(15.538379, 4.0632067, -10.089375)$48.306896$0$1$4A$(15.901605, 4.077388, -3.3963277)$9.300184$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.017777009, 0.95142525, -0.30545864, 0.03419082);leftElbowJoint:(0.1441955, 0.400061, -0.004978182, 0.90506023);rightShoulderJoint:(-0.032642882, 0.95956653, 0.23471783, -0.15190141);rightElbowJoint:(0.21029353, 0.12145835, -0.009268356, 0.97001994);$0$
1537$B(41.583897, 3.1141326, -4.950614)$0P$(41.44816, 4.0787163, -3.4252815)$270.0$0$0$1A$(33.057945, 4.0761147, -4.1274986)$91.46747$0$1$2A$(8.730423, 4.0751486, -5.6580834)$75.104645$0$1$3A$(15.579535, 4.0661893, -10.046359)$48.306896$0$1$4A$(15.894809, 4.0774236, -3.378185)$10.552717$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.017777009, 0.95142525, -0.30545864, 0.03419082);leftElbowJoint:(0.1441955, 0.400061, -0.004978182, 0.90506023);rightShoulderJoint:(-0.032642882, 0.95956653, 0.23471783, -0.15190141);rightElbowJoint:(0.21029353, 0.12145835, -0.009268356, 0.97001994);$0$
1538$B(41.583897, 3.1141555, -4.950614)$0P$(41.44816, 4.0787163, -3.4252815)$270.0$0$0$1A$(33.057945, 4.0761147, -4.1274986)$91.46747$0$1$2A$(8.730423, 4.0751486, -5.6580834)$75.104645$0$1$3A$(15.579535, 4.0661893, -10.046359)$48.306896$0$1$4A$(15.894809, 4.0774236, -3.378185)$11.802045$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.017777009, 0.95142525, -0.30545864, 0.03419082);leftElbowJoint:(0.1441955, 0.400061, -0.004978182, 0.90506023);rightShoulderJoint:(-0.032642882, 0.95956653, 0.23471783, -0.15190141);rightElbowJoint:(0.21029353, 0.12145835, -0.009268356, 0.97001994);$0$
1539$B(41.583897, 3.1141555, -4.950614)$0P$(41.44816, 4.0787163, -3.4252815)$270.0$0$0$1A$(33.057945, 4.0761147, -4.1274986)$91.46747$0$1$2A$(8.730423, 4.0751486, -5.6580834)$75.104645$0$1$3A$(15.579535, 4.0661893, -10.046359)$48.306896$0$1$4A$(15.894809, 4.0774236, -3.378185)$13.053514$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.022017196, 0.96225, -0.26794302, -0.042388085);leftElbowJoint:(0.016128711, 0.16079825, 2.0059758E-4, 0.98685545);rightShoulderJoint:(-0.037411522, 0.95403, 0.21894488, -0.20122215);rightElbowJoint:(0.7313444, -0.097208776, -0.035315815, 0.67412066);$0$
1540$B(41.583897, 3.1141555, -4.950614)$0P$(41.44816, 4.0791535, -3.4252815)$270.0$0$0$1A$(33.120247, 4.0767684, -4.1311607)$91.46747$0$1$2A$(8.789689, 4.075567, -5.637469)$75.104645$0$1$3A$(15.625619, 4.063464, -9.998186)$48.306896$0$1$4A$(15.889185, 4.0774603, -3.3631866)$14.30343$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.022017196, 0.96225, -0.26794302, -0.042388085);leftElbowJoint:(0.016128711, 0.16079825, 2.0059758E-4, 0.98685545);rightShoulderJoint:(-0.037411522, 0.95403, 0.21894488, -0.20122215);rightElbowJoint:(0.7313444, -0.097208776, -0.035315815, 0.67412066);$0$
1541$B(41.583897, 3.1145928, -4.950614)$0P$(41.44816, 4.0791535, -3.4252815)$270.0$0$0$1A$(33.120247, 4.0767684, -4.1311607)$91.46747$0$1$2A$(8.789689, 4.075567, -5.637469)$75.104645$0$1$3A$(15.625619, 4.063464, -9.998186)$48.306896$0$1$4A$(15.889185, 4.0774603, -3.3631866)$15.555639$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.022017196, 0.96225, -0.26794302, -0.042388085);leftElbowJoint:(0.016128711, 0.16079825, 2.0059758E-4, 0.98685545);rightShoulderJoint:(-0.037411522, 0.95403, 0.21894488, -0.20122215);rightElbowJoint:(0.7313444, -0.097208776, -0.035315815, 0.67412066);$0$
1542$B(41.583897, 3.1145928, -4.950614)$0P$(41.44816, 4.0792027, -3.4252815)$270.0$0$0$1A$(33.182537, 4.077415, -4.134817)$91.46747$0$1$2A$(8.848912, 4.0759187, -5.6164856)$75.104645$0$1$3A$(15.671703, 4.060739, -9.950013)$48.306896$0$1$4A$(15.88472, 4.077495, -3.3513234)$16.807165$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.022017196, 0.96225, -0.26794302, -0.042388085);leftElbowJoint:(0.016128711, 0.16079825, 2.0059758E-4, 0.98685545);rightShoulderJoint:(-0.037411522, 0.95403, 0.21894488, -0.20122215);rightElbowJoint:(0.7313444, -0.097208776, -0.035315815, 0.67412066);$0$
1543$B(41.583897, 3.114642, -4.950614)$0P$(41.44816, 4.0792027, -3.4252815)$270.0$0$0$1A$(33.182537, 4.077415, -4.134817)$91.46747$0$1$2A$(8.848912, 4.0759187, -5.6164856)$75.104645$0$1$3A$(15.671703, 4.060739, -9.950013)$48.306896$0$1$4A$(15.88472, 4.077495, -3.3513234)$18.060936$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.022017196, 0.96225, -0.26794302, -0.042388085);leftElbowJoint:(0.016128711, 0.16079825, 2.0059758E-4, 0.98685545);rightShoulderJoint:(-0.037411522, 0.95403, 0.21894488, -0.20122215);rightElbowJoint:(0.7313444, -0.097208776, -0.035315815, 0.67412066);$0$
1544$B(41.583897, 3.114642, -4.950614)$0P$(41.44816, 4.0792027, -3.4252815)$270.0$0$0$1A$(33.182537, 4.077415, -4.134817)$91.46747$0$1$2A$(8.848912, 4.0759187, -5.6164856)$75.104645$0$1$3A$(15.671703, 4.060739, -9.950013)$48.306896$0$1$4A$(15.88472, 4.077495, -3.3513234)$19.314848$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.022017196, 0.96225, -0.26794302, -0.042388085);leftElbowJoint:(0.016128711, 0.16079825, 2.0059758E-4, 0.98685545);rightShoulderJoint:(-0.037411522, 0.95403, 0.21894488, -0.20122215);rightElbowJoint:(0.7313444, -0.097208776, -0.035315815, 0.67412066);$0$
1545$B(41.583897, 3.114642, -4.950614)$0P$(41.44816, 4.0786934, -3.4252815)$270.0$0$0$1A$(33.244495, 4.0782833, -4.138436)$91.46747$0$1$2A$(8.908404, 4.0759807, -5.595101)$73.847916$0$1$3A$(15.712431, 4.0642166, -9.907445)$48.306896$0$1$4A$(15.88145, 4.0775723, -3.3426545)$20.57158$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.022017196, 0.96225, -0.26794302, -0.042388085);leftElbowJoint:(0.016128711, 0.16079825, 2.0059758E-4, 0.98685545);rightShoulderJoint:(-0.037411522, 0.95403, 0.21894488, -0.20122215);rightElbowJoint:(0.7313444, -0.097208776, -0.035315815, 0.67412066);$0$
1546$B(41.583897, 3.1141326, -4.950614)$0P$(41.44816, 4.0786934, -3.4252815)$270.0$0$0$1A$(33.244495, 4.0782833, -4.138436)$91.46747$0$1$2A$(8.908404, 4.0759807, -5.595101)$73.847916$0$1$3A$(15.712431, 4.0642166, -9.907445)$48.306896$0$1$4A$(15.88145, 4.0775723, -3.3426545)$21.823877$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.022017196, 0.96225, -0.26794302, -0.042388085);leftElbowJoint:(0.016128711, 0.16079825, 2.0059758E-4, 0.98685545);rightShoulderJoint:(-0.037411522, 0.95403, 0.21894488, -0.20122215);rightElbowJoint:(0.7313444, -0.097208776, -0.035315815, 0.67412066);$0$
1547$B(41.583897, 3.1141326, -4.950614)$0P$(41.44816, 4.0786934, -3.4252815)$270.0$0$0$1A$(33.244495, 4.0782833, -4.138436)$91.46747$0$1$2A$(8.908404, 4.0759807, -5.595101)$73.847916$0$1$3A$(15.712431, 4.0642166, -9.907445)$48.306896$0$1$4A$(15.88145, 4.0775723, -3.3426545)$23.074228$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.022017196, 0.96225, -0.26794302, -0.042388085);leftElbowJoint:(0.016128711, 0.16079825, 2.0059758E-4, 0.98685545);rightShoulderJoint:(-0.037411522, 0.95403, 0.21894488, -0.20122215);rightElbowJoint:(0.7313444, -0.097208776, -0.035315815, 0.67412066);$0$
1548$B(41.583897, 3.1141326, -4.950614)$0P$(41.44816, 4.0787163, -3.4252815)$270.0$0$0$1A$(33.310738, 4.0753336, -4.1423354)$91.46747$0$1$2A$(8.967778, 4.076078, -5.573529)$73.847916$0$1$3A$(15.758515, 4.0614915, -9.859272)$48.306896$0$1$4A$(15.879335, 4.0776353, -3.337093)$24.324745$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.022017196, 0.96225, -0.26794302, -0.042388085);leftElbowJoint:(0.016128711, 0.16079825, 2.0059758E-4, 0.98685545);rightShoulderJoint:(-0.037411522, 0.95403, 0.21894488, -0.20122215);rightElbowJoint:(0.7313444, -0.097208776, -0.035315815, 0.67412066);$0$
1549$B(41.583897, 3.1141555, -4.950614)$0P$(41.44816, 4.0787163, -3.4252815)$270.0$0$0$1A$(33.310738, 4.0753336, -4.1423354)$91.46747$0$1$2A$(8.967778, 4.076078, -5.573529)$73.847916$0$1$3A$(15.758515, 4.0614915, -9.859272)$48.306896$0$1$4A$(15.879335, 4.0776353, -3.337093)$25.595886$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.022017196, 0.96225, -0.26794302, -0.042388085);leftElbowJoint:(0.016128711, 0.16079825, 2.0059758E-4, 0.98685545);rightShoulderJoint:(-0.037411522, 0.95403, 0.21894488, -0.20122215);rightElbowJoint:(0.7313444, -0.097208776, -0.035315815, 0.67412066);$0$
1550$B(41.583897, 3.1141555, -4.950614)$0P$(41.44816, 4.0791535, -3.4252815)$270.0$0$0$1A$(33.373066, 4.075982, -4.146006)$91.46747$0$1$2A$(9.027089, 4.076185, -5.5518274)$73.847916$0$1$3A$(15.799373, 4.064819, -9.816568)$48.306896$0$1$4A$(15.878416, 4.077725, -3.3346868)$26.832125$0$0$5N$(22.935268, 4.077923, -6.5554447)$0.0$leftShoulderJoint:(0.022017196, 0.96225, -0.26794302, -0.042388085);leftElbowJoint:(0.016128711, 0.16079825, 2.0059758E-4, 0.98685545);rightShoulderJoint:(-0.037411522, 0.95403, 0.21894488, -0.20122215);rightElbowJoint:(0.7313444, -0.097208776, -0.035315815, 0.67412066);$0$
